muni_code;muni_name;uf_code;uf_acr;tipo_regiao;bioma;altitude;koppen;pop22;prop_esgot;prop_abast;prop_residuo
3125804;Fernandes Tourinho;31;MG;n„o metropolitana;mata atlantica;269,29;Aw;2653;65,95;97,34;63,6
3125903;Ferros;31;MG;n„o metropolitana;mata atlantica;700,52;Cwa;9210;25,97;64,52;31,42
3125952;Fervedouro;31;MG;n„o metropolitana;mata atlantica;938,07;Cwb;10452;41,05;81,39;50,98
3126000;Florestal;31;MG;metropolitana;cerrado;831,85;Cwa;8201;78,12;94,79;86,33
3126109;Formiga;31;MG;n„o metropolitana;cerrado;852,48;Cwb;68099;89,45;97,16;91,96
3126208;Formoso;31;MG;n„o metropolitana;cerrado;837,97;Aw;7801;11,73;84,09;58,2
3126307;Fortaleza De Minas;31;MG;n„o metropolitana;mata atlantica;979,21;Cwb;3479;74,42;89,18;96,49
3126406;Fortuna De Minas;31;MG;metropolitana;cerrado;735,86;Cwa;3102;50,13;93,17;77,2
3126505;Francisco Badar√≥;31;MG;n„o metropolitana;cerrado;471,48;As;8795;13,82;78,24;32,16
3126604;Francisco Dumont;31;MG;n„o metropolitana;cerrado;872,91;Cwb;4472;16,45;59,49;50,53
3126703;Francisco S√°;31;MG;n„o metropolitana;caatinga;715,48;As;21504;47,05;76,66;55,18
3126752;Francisc√≥polis;31;MG;n„o metropolitana;mata atlantica;458,24;Aw;5040;44,43;78,83;42,15
3126802;Frei Gaspar;31;MG;n„o metropolitana;mata atlantica;484,81;Aw;5617;51,85;89,09;40,7
3126901;Frei Inoc√™ncio;31;MG;n„o metropolitana;mata atlantica;291,64;Aw;8190;68,09;88,63;76,11
3126950;Frei Lagonegro;31;MG;n„o metropolitana;mata atlantica;748,31;Cwa;3391;19,73;78,27;19,74
3127008;Fronteira;31;MG;n„o metropolitana;cerrado;463,05;Aw;13668;95,93;97,86;96,57
3127057;Fronteira Dos Vales;31;MG;n„o metropolitana;mata atlantica;491,43;Aw;4336;45,83;81,72;54,89
3127073;Fruta De Leite;31;MG;n„o metropolitana;cerrado;770,3;As;4594;0,56;54,7;29,99
3127107;Frutal;31;MG;n„o metropolitana;cerrado;513,11;Aw;63663;87,8;96,34;89,72
3127206;Funil√¢ndia;31;MG;metropolitana;cerrado;718,99;Cwa;4699;37,95;90,52;84,69
3127305;Galil√©ia;31;MG;n„o metropolitana;mata atlantica;260,38;Aw;6168;75,08;95,75;68,04
3127339;Gameleiras;31;MG;n„o metropolitana;caatinga;578,57;As;4782;0,82;87,72;25,01
3127354;Glaucil√¢ndia;31;MG;n„o metropolitana;cerrado;731,07;As;2637;24,15;72,81;34,11
3127370;Goiabeira;31;MG;n„o metropolitana;mata atlantica;227,93;Aw;2816;67,49;96,67;74,91
3127388;Goian√°;31;MG;n„o metropolitana;mata atlantica;523,86;Cwa;4064;81,39;96,86;92,48
3127404;Gon√ßalves;31;MG;n„o metropolitana;mata atlantica;1336,36;Cwb;4649;44,59;58,85;98,1
3127503;Gonzaga;31;MG;n„o metropolitana;mata atlantica;731,7;Cwa;5189;48,68;86,15;54,92
3127602;Gouveia;31;MG;n„o metropolitana;cerrado;1060,49;Cwb;11398;73,51;91,85;78,24
3127701;Governador Valadares;31;MG;n„o metropolitana;mata atlantica;297,4;Aw;262499;93,13;99,13;94,85
3127800;Gr√£o Mogol;31;MG;n„o metropolitana;cerrado;858,01;Cwa;13094;35,15;57,38;48,35
3127909;Grupiara;31;MG;n„o metropolitana;cerrado;687,02;Aw;1392;1,58;97,62;83,17
3128006;Guanh√£es;31;MG;n„o metropolitana;mata atlantica;815,43;Cwa;31702;73,64;94,17;80,8
3128105;Guap√©;31;MG;n„o metropolitana;cerrado;875,12;Cwa;13781;70,33;90,05;70,46
3128204;Guaraciaba;31;MG;n„o metropolitana;mata atlantica;649,53;Cwa;10487;38,49;84,88;40,22
3128253;Guaraciama;31;MG;n„o metropolitana;cerrado;821,67;Cwa;5010;15,58;81,64;60,78
3128303;Guaran√©sia;31;MG;n„o metropolitana;mata atlantica;844,24;Cwb;19209;96,57;98,93;93,6
3128402;Guarani;31;MG;n„o metropolitana;mata atlantica;479,08;Cwa;7487;75,13;97,02;83,8
3128501;Guarar√°;31;MG;n„o metropolitana;mata atlantica;561,84;Cwa;3070;88,4;98,18;92,82
3128600;Guarda-Mor;31;MG;n„o metropolitana;cerrado;776,22;Aw;6539;53,99;81,22;59,84
3128709;Guaxup√©;31;MG;n„o metropolitana;mata atlantica;945,05;Cwb;51015;94,5;99,46;96,97
3128808;Guidoval;31;MG;n„o metropolitana;mata atlantica;428,15;Cwa;7163;64,63;95,37;73,67
3128907;Guimar√¢nia;31;MG;n„o metropolitana;cerrado;963,26;Cwb;8600;80,2;92,07;80,43
3129004;Guiricema;31;MG;n„o metropolitana;mata atlantica;491,19;Cwa;7708;46,68;91,63;63,86
3129103;Gurinhat√£;31;MG;n„o metropolitana;cerrado;535,6;Aw;5140;46,17;87,62;46,77
3129202;Heliodora;31;MG;n„o metropolitana;mata atlantica;946,92;Cwb;6325;75,21;88,98;97,55
3129301;Iapu;31;MG;n„o metropolitana;mata atlantica;376,23;Aw;12012;63,45;95,89;70,07
3129400;Ibertioga;31;MG;n„o metropolitana;mata atlantica;1099,41;Cwb;5204;71,3;90,95;78,31
3129509;Ibi√°;31;MG;n„o metropolitana;cerrado;997,59;Cwb;24271;84,64;96,78;85,29
3129608;Ibia√≠;31;MG;n„o metropolitana;cerrado;599,4;Aw;6314;1,84;81,32;60,62
3129657;Ibiracatu;31;MG;n„o metropolitana;caatinga;781,85;As;5409;22,02;83,59;62,25
3129707;Ibiraci;31;MG;n„o metropolitana;cerrado;975,99;Cwb;10780;83,48;97,56;91,79
3129806;Ibirit√©;31;MG;metropolitana;mata atlantica;970,16;Cwb;181943;84,13;99,29;98,11
3129905;Ibiti√∫ra De Minas;31;MG;n„o metropolitana;mata atlantica;1069,85;Cwb;3368;82,67;86,28;86,97
3130002;Ibituruna;31;MG;n„o metropolitana;mata atlantica;891,51;Cwb;2464;91,34;98,15;89,95
3130051;Icara√≠ De Minas;31;MG;n„o metropolitana;cerrado;570,48;As;10682;59,07;79,83;37,95
3130101;Igarap√©;31;MG;metropolitana;cerrado;867,07;Cwb;44920;64,71;97,1;93,23
3130200;Igaratinga;31;MG;n„o metropolitana;cerrado;784,12;Cwa;11095;75,08;93,07;88,46
3130309;Iguatama;31;MG;n„o metropolitana;cerrado;683,78;Cwa;6749;88,47;95,08;85,33
3130408;Ijaci;31;MG;n„o metropolitana;mata atlantica;891,87;Cwb;6263;81,1;97,21;91,82
3130507;Ilic√≠nea;31;MG;n„o metropolitana;cerrado;972,16;Cwb;12741;79,34;90,94;79,48
3130556;Imb√© De Minas;31;MG;n„o metropolitana;mata atlantica;682,87;Cwa;6992;34,46;89,95;49,76
3130606;Inconfidentes;31;MG;n„o metropolitana;mata atlantica;1033,39;Cwb;7274;65,21;80,01;96,36
3130655;Indaiabira;31;MG;n„o metropolitana;cerrado;846,59;As;6346;18,05;71,76;40,22
3130705;Indian√≥polis;31;MG;n„o metropolitana;cerrado;907,26;Cwb;6104;64,07;93,84;74,85
3130804;Inga√≠;31;MG;n„o metropolitana;mata atlantica;963,21;Cwb;2476;69,22;88,01;65,14
3130903;Inhapim;31;MG;n„o metropolitana;mata atlantica;523,66;Cwa;22327;48,14;85,22;52,06
3131000;Inha√∫ma;31;MG;metropolitana;cerrado;760,74;Cwa;6213;30,2;93,58;89,47
3131109;Inimutaba;31;MG;n„o metropolitana;cerrado;625,75;Aw;7434;46,89;82,88;70,32
3131158;Ipaba;31;MG;n„o metropolitana;mata atlantica;325,2;Aw;16552;75,14;95,27;93,38
3131208;Ipanema;31;MG;n„o metropolitana;mata atlantica;449,05;Aw;19209;71,52;89,49;80,64
3131307;Ipatinga;31;MG;n„o metropolitana;mata atlantica;497,19;Aw;211094;97,84;98,31;99,73
3131406;Ipia√ßu;31;MG;n„o metropolitana;mata atlantica;447,28;Aw;3715;91,98;99,57;90,78
3131505;Ipui√∫na;31;MG;n„o metropolitana;mata atlantica;1267,65;Cfb;9104;61,62;86,22;84,5
3131604;Ira√≠ De Minas;31;MG;n„o metropolitana;cerrado;900,24;Cwa;7868;86,23;89,01;83,95
3131703;Itabira;31;MG;n„o metropolitana;mata atlantica;824,16;Cwa;110335;91,57;95,94;92,96
3131802;Itabirinha;31;MG;n„o metropolitana;mata atlantica;511,26;Aw;10112;69,1;94,44;76,45
3131901;Itabirito;31;MG;metropolitana;mata atlantica;1100,21;Cwb;58544;87,31;94,42;97,18
3132008;Itacambira;31;MG;n„o metropolitana;cerrado;986,64;Cwb;3880;6,41;64,69;19,69
3132107;Itacarambi;31;MG;n„o metropolitana;caatinga;576,69;As;16355;39,36;80,97;77
3132206;Itaguara;31;MG;metropolitana;mata atlantica;923,86;Cwb;14408;79,26;94,65;82,11
3132305;Itaip√©;31;MG;n„o metropolitana;mata atlantica;776,14;Cwa;10302;36,99;82,6;44,79
3132404;Itajub√°;31;MG;n„o metropolitana;mata atlantica;1072,44;Cwb;90776;91,05;96,56;99,32
3132503;Itamarandiba;31;MG;n„o metropolitana;cerrado;912,8;Cwb;32321;56,85;84,61;61,86
3132602;Itamarati De Minas;31;MG;n„o metropolitana;mata atlantica;392,85;Cwa;3696;75,99;92,46;81,29
3132701;Itambacuri;31;MG;n„o metropolitana;mata atlantica;464,99;Aw;21080;60,15;91,65;62,19
3132800;Itamb√© Do Mato Dentro;31;MG;n„o metropolitana;cerrado;862,25;Cwa;2140;52,38;73,73;49,21
3132909;Itamogi;31;MG;n„o metropolitana;mata atlantica;989,74;Cwb;10781;75,46;96,12;82,89
3133006;Itamonte;31;MG;n„o metropolitana;mata atlantica;1592,1;Cwb;14569;74,37;74,24;94,71
3133105;Itanhandu;31;MG;n„o metropolitana;mata atlantica;1148,36;Cwb;15226;85,5;94,94;98,72
3133204;Itanhomi;31;MG;n„o metropolitana;mata atlantica;351,44;Aw;11158;62,56;92,53;71,97
3133303;Itaobim;31;MG;n„o metropolitana;mata atlantica;518,33;As;19025;23,1;85,01;77,59
3133402;Itapagipe;31;MG;n„o metropolitana;cerrado;496,7;Aw;14896;74,51;96,12;71,06
3133501;Itapecerica;31;MG;n„o metropolitana;mata atlantica;901,84;Cwb;21534;73,63;91,68;82,81
3133600;Itapeva;31;MG;n„o metropolitana;mata atlantica;1169,16;Cfb;12305;70,88;89,84;94,88
3133709;Itatiaiu√ßu;31;MG;metropolitana;mata atlantica;1002,63;Cwb;16257;73,36;84,61;83,14
3133758;Ita√∫ De Minas;31;MG;n„o metropolitana;cerrado;795,93;Cwa;14293;96,52;99,31;98,87
3133808;Ita√∫na;31;MG;metropolitana;mata atlantica;898,05;Cwb;95967;96;99,32;98,22
3133907;Itaverava;31;MG;n„o metropolitana;mata atlantica;872,82;Cwb;5650;31,64;77,27;44,43
3134004;Itinga;31;MG;n„o metropolitana;mata atlantica;566,73;As;12569;46,27;77,77;55,16
3134103;Itueta;31;MG;n„o metropolitana;mata atlantica;239,42;Aw;5804;54,9;87,45;54,09
3134202;Ituiutaba;31;MG;n„o metropolitana;cerrado;567,67;Aw;97409;93,83;98,83;95,16
3134301;Itumirim;31;MG;n„o metropolitana;mata atlantica;928,68;Cwb;6642;58,04;96,61;89,4
3134400;Iturama;31;MG;n„o metropolitana;cerrado;433,68;Aw;38172;88,99;94,2;95,74
3134509;Itutinga;31;MG;n„o metropolitana;mata atlantica;990,25;Cwb;4218;49,36;92,07;77,04
3134608;Jaboticatubas;31;MG;metropolitana;cerrado;905,96;Cwa;19697;47,2;87,74;64,19
3134707;Jacinto;31;MG;n„o metropolitana;mata atlantica;352,29;Aw;10793;45,45;89,14;64,07
3134806;Jacu√≠;31;MG;n„o metropolitana;mata atlantica;1030,47;Cwb;7515;57,38;89,33;94,44
3134905;Jacutinga;31;MG;n„o metropolitana;mata atlantica;888,07;Cwb;25538;89,73;97,91;93,1
3135001;Jaguara√ßu;31;MG;n„o metropolitana;mata atlantica;564,01;Cwa;3106;79,51;92,01;89,3
3135050;Ja√≠ba;31;MG;n„o metropolitana;caatinga;491,37;As;36945;19,79;86,27;64,52
3135076;Jampruca;31;MG;n„o metropolitana;mata atlantica;310,89;Aw;4261;45,23;92,62;47,66
3135100;Jana√∫ba;31;MG;n„o metropolitana;caatinga;563,09;As;70001;16,3;95,84;84,89
3135209;Janu√°ria;31;MG;n„o metropolitana;cerrado;642,8;Aw;65279;38,97;76;49,39
3135308;Japara√≠ba;31;MG;n„o metropolitana;cerrado;704,83;Cwa;4509;62,62;99,14;81,35
3135357;Japonvar;31;MG;n„o metropolitana;cerrado;752,06;As;7861;0,91;94,84;41,81
3135407;Jeceaba;31;MG;n„o metropolitana;mata atlantica;978,47;Cwb;6344;47,18;75,64;56,15
3135456;Jenipapo De Minas;31;MG;n„o metropolitana;mata atlantica;590,79;As;6000;31,43;63,2;42,29
3135506;Jequeri;31;MG;n„o metropolitana;mata atlantica;629,99;Cwa;12693;57,71;86,08;56,15
3135605;Jequita√≠;31;MG;n„o metropolitana;cerrado;668,69;Aw;6449;1,75;76,17;52,77
3135704;Jequitib√°;31;MG;n„o metropolitana;cerrado;700,01;Cwa;5900;24,35;84,21;37,7
3135803;Jequitinhonha;31;MG;n„o metropolitana;mata atlantica;603,55;As;22262;38,47;85,2;67,34
3135902;Jesu√¢nia;31;MG;n„o metropolitana;mata atlantica;1004,2;Cwb;5138;76,85;92,24;69,23
3136009;Joa√≠ma;31;MG;n„o metropolitana;mata atlantica;595,44;As;12732;61,33;87,12;68,54
3136108;Joan√©sia;31;MG;n„o metropolitana;mata atlantica;535,88;Aw;4333;26,58;90,07;40,93
3136207;Jo√£o Monlevade;31;MG;n„o metropolitana;mata atlantica;838,65;Cwb;75838;93,2;98,7;99,02
3136306;Jo√£o Pinheiro;31;MG;n„o metropolitana;cerrado;679,89;Aw;47702;79,48;90,71;84,13
3136405;Joaquim Fel√≠cio;31;MG;n„o metropolitana;cerrado;798,58;Aw;3778;27,43;69,82;55,17
3136504;Jord√¢nia;31;MG;n„o metropolitana;mata atlantica;335,57;Aw;8866;63,73;83,8;73,18
3136520;Jos√© Gon√ßalves De Minas;31;MG;n„o metropolitana;cerrado;731,09;As;3922;33,01;63,67;43,15
3136553;Jos√© Raydan;31;MG;n„o metropolitana;mata atlantica;508,56;Aw;4267;32,95;78,78;44,21
3136579;Josen√≥polis;31;MG;n„o metropolitana;cerrado;738,37;As;3607;51,28;67,94;48,22
3136603;Nova Uni√£o;31;MG;metropolitana;cerrado;1026,69;Cwb;5729;69,02;88,62;74,84
3136652;Juatuba;31;MG;metropolitana;cerrado;822,71;Cwa;31409;52,82;95,6;91,05
3136702;Juiz De Fora;31;MG;metropolitana;mata atlantica;761,34;Cwb;557777;94,48;98,27;99,11
3136801;Juramento;31;MG;n„o metropolitana;cerrado;871,67;As;3585;39,2;61,8;62,05
3136900;Juruaia;31;MG;n„o metropolitana;mata atlantica;932;Cwb;11000;52,68;69,25;79,75
3136959;Juven√≠lia;31;MG;n„o metropolitana;caatinga;502;As;5793;7,81;82,39;52,02
3137007;Ladainha;31;MG;n„o metropolitana;mata atlantica;690,32;Cwa;13868;20,49;81,64;27,42
3137106;Lagamar;31;MG;n„o metropolitana;cerrado;730,5;Aw;7106;72,49;86,49;72,12
3137205;Lagoa Da Prata;31;MG;n„o metropolitana;cerrado;705,62;Cwa;52051;95,98;99,44;97,33
3137304;Lagoa Dos Patos;31;MG;n„o metropolitana;cerrado;612,81;Aw;3293;1;77,98;68,15
3137403;Lagoa Dourada;31;MG;n„o metropolitana;mata atlantica;1023,55;Cwb;12611;61,88;94,19;75,69
3137502;Lagoa Formosa;31;MG;n„o metropolitana;cerrado;898,96;Cwa;19050;73,33;94,89;76,25
3137536;Lagoa Grande;31;MG;n„o metropolitana;cerrado;578,81;Aw;9096;37,36;92,44;78,23
3137601;Lagoa Santa;31;MG;metropolitana;cerrado;754,94;Cwa;70678;54,78;98,46;97,36
3137700;Lajinha;31;MG;n„o metropolitana;mata atlantica;725,17;Cwa;20667;42,68;87,25;64,86
3137809;Lambari;31;MG;n„o metropolitana;mata atlantica;1053,73;Cwb;20449;76,33;89,29;91,79
3137908;Lamim;31;MG;n„o metropolitana;mata atlantica;778,99;Cwb;3184;30,9;84,09;48,13
3138005;Laranjal;31;MG;n„o metropolitana;mata atlantica;260,59;Aw;5806;82,61;94,12;81,61
3138104;Lassance;31;MG;n„o metropolitana;cerrado;789,52;Aw;7089;3,79;83,79;69,65
3138203;Lavras;31;MG;n„o metropolitana;mata atlantica;913,31;Cwb;98602;94,86;98,01;95,47
3138302;Leandro Ferreira;31;MG;n„o metropolitana;cerrado;723,2;Cwa;3121;71,98;94,75;73,67
3138351;Leme Do Prado;31;MG;n„o metropolitana;cerrado;741,83;As;4312;60,48;81;67,35
3138401;Leopoldina;31;MG;n„o metropolitana;mata atlantica;324,17;Aw;49020;87,08;96,48;91,11
3138500;Liberdade;31;MG;n„o metropolitana;mata atlantica;1185,82;Cwb;4713;73,23;88,25;73,88
3138609;Lima Duarte;31;MG;n„o metropolitana;mata atlantica;1000,52;Cwb;17248;72,97;89,01;88,99
3138625;Limeira Do Oeste;31;MG;n„o metropolitana;cerrado;421,62;Aw;8582;63,33;90,3;70,45
3138658;Lontra;31;MG;n„o metropolitana;cerrado;779,94;As;8778;1,25;91,84;57
3138674;Luisburgo;31;MG;n„o metropolitana;mata atlantica;1075,97;Cwb;6961;28,24;76,88;40,37
3138682;Luisl√¢ndia;31;MG;n„o metropolitana;cerrado;724,98;As;6158;0,59;77,34;43,55
3138708;Lumin√°rias;31;MG;n„o metropolitana;mata atlantica;1027,29;Cwb;5586;74,76;94,34;79,63
3138807;Luz;31;MG;n„o metropolitana;cerrado;677,76;Cwa;17972;87,58;95,68;90,03
3138906;Machacalis;31;MG;n„o metropolitana;mata atlantica;321,18;Aw;6440;76,16;95,54;80,11
3139003;Machado;31;MG;n„o metropolitana;mata atlantica;917,42;Cwb;36932;82,34;96,88;91,54
3139102;Madre De Deus De Minas;31;MG;n„o metropolitana;mata atlantica;994,01;Cwb;5191;78,02;93,93;81,98
3139201;Malacacheta;31;MG;n„o metropolitana;mata atlantica;677,51;Aw;16905;64,59;89,09;56,8
3139250;Mamonas;31;MG;n„o metropolitana;caatinga;790,67;As;5993;5,05;86,86;41,13
3139300;Manga;31;MG;n„o metropolitana;caatinga;517,72;As;18882;4,48;77,39;67,09
3139409;Manhua√ßu;31;MG;n„o metropolitana;mata atlantica;883,51;Cwb;88787;74;94,2;87,13
3139508;Manhumirim;31;MG;n„o metropolitana;mata atlantica;817,56;Cwb;19812;70,27;95,16;83,54
3139607;Mantena;31;MG;n„o metropolitana;mata atlantica;387,99;Aw;26352;78,44;95,47;78,65
3139706;Maravilhas;31;MG;n„o metropolitana;mata atlantica;761,21;Cwa;7300;63,57;97,47;80,32
3139805;Mar De Espanha;31;MG;n„o metropolitana;mata atlantica;550,46;Cwa;12400;86,37;98,33;91,62
3139904;Maria Da F√©;31;MG;n„o metropolitana;mata atlantica;1273,39;Cwb;14241;66,23;79,51;82,62
3140001;Mariana;31;MG;n„o metropolitana;mata atlantica;780,37;Cwa;64890;78,09;95,48;90,14
3140100;Marilac;31;MG;n„o metropolitana;mata atlantica;288,68;Aw;4044;80,12;98,01;63,83
3140159;M√°rio Campos;31;MG;metropolitana;mata atlantica;914,65;Cwb;15969;44,11;97,15;96,59
3140209;Marip√° De Minas;31;MG;n„o metropolitana;mata atlantica;593,3;Cwa;3383;62,3;95,49;88,82
3140308;Marli√©ria;31;MG;n„o metropolitana;mata atlantica;384,32;Aw;4577;79,5;91,4;87,14
3140407;Marmel√≥polis;31;MG;n„o metropolitana;mata atlantica;1570,04;Cwb;3169;60,78;75,8;85,08
3140506;Martinho Campos;31;MG;n„o metropolitana;cerrado;669,09;Cwa;13979;41,4;96,17;83,85
3140530;Martins Soares;31;MG;n„o metropolitana;mata atlantica;797,73;Cwb;8267;51,59;82,33;64,13
3140555;Mata Verde;31;MG;n„o metropolitana;mata atlantica;615,71;As;10096;72,22;91,73;80,23
3140605;Materl√¢ndia;31;MG;n„o metropolitana;mata atlantica;791,5;Cwa;3845;38,75;90,23;40,39
3140704;Mateus Leme;31;MG;metropolitana;cerrado;893,52;Cwb;43996;61,4;94,2;88,56
3140803;Matias Barbosa;31;MG;n„o metropolitana;mata atlantica;609,73;Cwa;14019;71,91;97,05;96,03
3140852;Matias Cardoso;31;MG;n„o metropolitana;caatinga;467,67;As;8879;20,89;70,41;40,34
3140902;Matip√≥;31;MG;n„o metropolitana;mata atlantica;754,7;Cwa;18506;71,27;96,03;75,61
3141009;Mato Verde;31;MG;n„o metropolitana;caatinga;706,65;As;12045;1,53;92,05;70,55
3141108;Matozinhos;31;MG;metropolitana;cerrado;774,23;Cwa;36927;67,55;96,57;97,54
3141207;Matutina;31;MG;n„o metropolitana;cerrado;1005,77;Cwb;3807;84,35;96,12;84,49
3141306;Medeiros;31;MG;n„o metropolitana;cerrado;965,89;Cwb;3965;69,14;84,04;58,7
3141405;Medina;31;MG;n„o metropolitana;mata atlantica;684,61;As;19199;69,27;90,64;72,15
3141504;Mendes Pimentel;31;MG;n„o metropolitana;mata atlantica;398,05;Aw;5535;49,4;90,36;57,01
3141603;Merc√™s;31;MG;n„o metropolitana;mata atlantica;674,26;Cwa;9865;67,43;85,79;74,8
3141702;Mesquita;31;MG;n„o metropolitana;mata atlantica;555,86;Aw;5043;58,68;88,91;52,3
3141801;Minas Novas;31;MG;n„o metropolitana;cerrado;796,69;Cwa;24117;18,62;55,44;39,49
3141900;Minduri;31;MG;n„o metropolitana;mata atlantica;1043,06;Cwb;3690;88,47;95,57;89,45
3142007;Mirabela;31;MG;n„o metropolitana;cerrado;822,03;As;13286;7,91;89,15;59,46
3142106;Miradouro;31;MG;n„o metropolitana;mata atlantica;755,1;Cwb;8935;64,39;89,14;68,75
3142205;Mira√≠;31;MG;n„o metropolitana;mata atlantica;571,69;Cwa;13630;86,25;96,54;87,06
3142254;Mirav√¢nia;31;MG;n„o metropolitana;cerrado;699,41;As;3984;3,05;90,23;23,53
3142304;Moeda;31;MG;metropolitana;mata atlantica;996,1;Cwb;5186;34,14;60,18;79,31
3142403;Moema;31;MG;n„o metropolitana;cerrado;686,24;Cwa;8302;70,72;99,21;91,28
3142502;Monjolos;31;MG;n„o metropolitana;cerrado;890,58;Cwb;2154;2,92;77,81;49,2
3142601;Monsenhor Paulo;31;MG;n„o metropolitana;mata atlantica;916,62;Cwb;8336;80,19;93,09;77,18
3142700;Montalv√¢nia;31;MG;n„o metropolitana;cerrado;621,14;Aw;14065;7,78;79,42;57,25
3142809;Monte Alegre De Minas;31;MG;n„o metropolitana;cerrado;730,75;Aw;20004;73,64;98,4;76,61
3142908;Monte Azul;31;MG;n„o metropolitana;caatinga;679,21;As;20345;9,54;87,33;58,22
3143005;Monte Belo;31;MG;n„o metropolitana;mata atlantica;877,77;Cwb;13092;70,14;87,14;79,76
3143104;Monte Carmelo;31;MG;n„o metropolitana;cerrado;872,55;Cwa;47267;89,28;97,93;91,47
3143153;Monte Formoso;31;MG;n„o metropolitana;mata atlantica;801,08;Cwa;4381;35,08;75,55;39,17
3143203;Monte Santo De Minas;31;MG;n„o metropolitana;mata atlantica;905,48;Cwb;20881;86,52;96,75;83,19
3143302;Montes Claros;31;MG;metropolitana;cerrado;780,58;As;436970;93,04;95,05;94,16
3143401;Monte Si√£o;31;MG;n„o metropolitana;mata atlantica;875,83;Cwb;23715;86,39;94,36;90,72
3143450;Montezuma;31;MG;n„o metropolitana;cerrado;960,46;Cwb;6901;27,79;84,26;41,1
3143500;Morada Nova De Minas;31;MG;n„o metropolitana;cerrado;631,36;Aw;8988;2,51;88,85;75,16
3143609;Morro Da Gar√ßa;31;MG;n„o metropolitana;cerrado;677,27;Aw;2593;41,71;74,25;54,33
3143708;Morro Do Pilar;31;MG;n„o metropolitana;mata atlantica;828,42;Cwa;2977;48,83;90;61,74
3143807;Munhoz;31;MG;n„o metropolitana;mata atlantica;1368,81;Cfb;7618;48,87;88,69;94,71
3143906;Muria√©;31;MG;n„o metropolitana;mata atlantica;434,4;Cwa;103649;89;98,94;94,13
3144003;Mutum;31;MG;n„o metropolitana;mata atlantica;483,64;Aw;27634;47,83;86,41;49,31
3144102;Muzambinho;31;MG;n„o metropolitana;mata atlantica;1007,9;Cwb;21935;83,53;89,41;87,9
3144201;Nacip Raydan;31;MG;n„o metropolitana;mata atlantica;447,4;Aw;2513;60,95;86,91;58,97
3144300;Nanuque;31;MG;n„o metropolitana;mata atlantica;235,33;Aw;34668;79,39;98,14;88,23
3144359;Naque;31;MG;n„o metropolitana;mata atlantica;251,26;Aw;6331;79,83;99,46;86,56
3144375;Natal√¢ndia;31;MG;n„o metropolitana;cerrado;617,68;Aw;3514;55,76;81,1;74,28
3144409;Nat√©rcia;31;MG;n„o metropolitana;mata atlantica;1065,67;Cwb;4580;50,99;81,39;96,12
3144508;Nazareno;31;MG;n„o metropolitana;mata atlantica;935,12;Cwb;8192;68,13;95,71;84,55
3144607;Nepomuceno;31;MG;n„o metropolitana;mata atlantica;876,56;Cwb;24869;80,15;95,07;79,18
3144656;Ninheira;31;MG;n„o metropolitana;mata atlantica;850,02;Cwa;9331;14,38;55,34;31,8
3144672;Nova Bel√©m;31;MG;n„o metropolitana;mata atlantica;647,5;Cfa;3049;44,89;88,08;35,61
3144706;Nova Era;31;MG;n„o metropolitana;mata atlantica;715,78;Cwa;16920;84,1;88,35;96,61
3144805;Nova Lima;31;MG;metropolitana;mata atlantica;1119,45;Cwb;117819;94,17;94,79;99,5
3144904;Nova M√≥dica;31;MG;n„o metropolitana;mata atlantica;427,5;Aw;3614;53,9;94,43;63,76
3145000;Nova Ponte;31;MG;n„o metropolitana;cerrado;939,77;Cwb;15731;85,68;96,82;86,65
3145059;Nova Porteirinha;31;MG;n„o metropolitana;caatinga;550,22;As;6660;24,76;90,12;60,26
3145109;Nova Resende;31;MG;n„o metropolitana;mata atlantica;1069,93;Cwb;16545;48,38;73,63;65,33
