"municipio_geocodigo","ano_e","xp","tp","dc3","dc6","dcmax","dcmed","dci","ds3","ds6","dsmax","dsmed","inc","p","st"
3553906,2012,4,22,0,0,0,0,0,5,2,8,3,575.18,0,0.07
3553906,2013,7,40,0,0,1,1,1,5,3,10,5,438.24,1,0.36
3553906,2014,25,28,1,1,10,10,0,2,2,12,2,2451.38,11,0.46
3553906,2015,9,22,0,0,1,1,3,2,2,11,2,1013.42,4,0.69
3553906,2016,2,23,0,0,0,0,0,6,3,15,5,95.86,0,0.04
3553906,2017,1,11,0,0,0,0,0,3,3,34,10,27.39,0,0.03
3553906,2018,7,39,0,0,1,1,1,3,2,19,2,369.76,1,1.32
3553906,2019,47,23,1,1,16,8.5,1,3,2,7,3,6217.47,17,1.16
3553906,2020,6,24,0,0,1,1,2,3,0,5,1,712.13,3,0.74
3553906,2021,24,44,3,0,5,2,3,2,1,7,1,3081.35,18,5.62
3553906,2022,135,24,2,1,22,4,0,3,1,8,3,18885.24,29,1.17
3553955,2010,2,23,0,0,0,0,0,4,2,18,4,103.11,0,0.03
3553955,2011,2,6,0,0,0,0,0,6,1,17,3,82.49,0,0.14
3553955,2012,15,27,1,0,3,2.5,0,4,0,4,2,824.91,8,0.42
3553955,2013,12,34,1,0,3,2,1,1,0,4,1.5,811.16,7,2.85
3553955,2014,86,18,1,1,26,1,3,1,0,5,2,4475.15,29,2.96
3553955,2015,4,27,0,0,0,0,0,4,2,11,2,206.23,0,0.55
3553955,2016,1,2,0,0,0,0,0,4,4,13,9,41.25,0,0.02
3553955,2017,1,5,0,0,0,0,0,6,3,15,5.5,41.25,0,0.16
3553955,2018,44,29,1,1,9,2,1,2,1,8,1.5,1636.08,12,1.48
3553955,2019,33,23,1,1,14,14,0,3,2,12,5.5,1780.44,15,1.13
3553955,2020,2,37,0,0,0,0,0,5,2,14,3,89.37,0,0.52
3553955,2021,98,32,1,1,17,17,0,4,1,6,4,5169.45,18,3.4
3553955,2022,75,32,2,1,15,3,1,1,0,4,1.5,4365.16,21,0.59
3554003,2010,13,27,2,0,3,3,0,1,0,3,1,106.78,10,0.11
3554003,2011,5,43,0,0,0,0,0,1,0,5,1,61.38,2,0.47
3554003,2012,20,24,1,1,12,12,0,2,1,6,1,127.8,13,0.48
3554003,2013,13,33,1,1,9,5,1,2,0,4,2,129.48,11,3.86
3554003,2014,130,31,1,1,24,12.5,1,1,0,3,1,1060.21,25,5.14
3554003,2015,39,30,2,1,21,4,1,1,0,5,2,423.75,28,5.08
3554003,2016,11,7,1,0,3,1,5,0,0,2,1,122.75,12,1.97
3554003,2017,4,14,0,0,0,0,0,2,0,5,2,55.49,0,0.3
3554003,2018,26,37,1,1,14,1.5,2,0,0,2,1,225.33,22,1.93
3554003,2019,66,32,2,2,27,18,0,0,0,1,1,868.51,37,110.29
3554003,2020,3375,27,3,2,29,3,1,0,0,0,0,22278.65,46,103.95
3554003,2021,46,15,2,2,39,25,0,0,0,2,2,839.93,50,75.22
3554003,2022,185,24,2,2,39,24.5,0,1,0,3,3,2051.47,49,4.23
3554102,2010,547,25,2,2,39,10,1,0,0,1,1,1912.3,51,15.18
3554102,2011,43,23,2,2,29,1.5,3,0,0,1,1,339.34,51,21.26
3554102,2012,163,28,2,2,28,11,0,0,0,1,1,544.89,44,17.2
3554102,2013,981,30,2,2,39,24.5,0,0,0,1,1,3642.76,50,55.06
3554102,2014,292,28,1,1,52,52,0,0,0,0,0,1349.56,52,43.79
3554102,2015,340,24,3,2,33,12,0,0,0,1,1,1959.39,50,25.63
3554102,2016,101,19,3,3,28,12,0,0,0,1,1,581.26,51,9.46
3554102,2017,74,20,2,2,39,25.5,0,0,0,1,1,517.94,51,1.04
3554102,2018,162,32,2,2,39,25.5,0,0,0,1,1,929.04,51,30.39
3554102,2019,520,24,2,2,39,25.5,0,0,0,1,1,2548.12,51,19.55
3554102,2020,114,28,1,1,52,52,0,0,0,0,0,806.62,52,23.38
3554102,2021,486,32,2,2,39,25,0,0,0,2,2,1915.88,50,40.01
3554102,2022,563,32,2,2,39,24.5,0,1,0,3,3,2765.68,49,5.23
3554201,2010,0,1,0,0,0,0,0,1,1,52,52,0,0,0
3554201,2011,1,17,0,0,0,0,0,2,2,35,25.5,21.38,0,0
3554201,2012,1,17,0,0,0,0,0,3,2,30,16,42.76,0,0
3554201,2013,1,5,0,0,0,0,0,2,1,47,25.5,21.38,0,0.01
3554201,2014,3,28,0,0,0,0,0,2,2,21,10.5,299.34,0,0.01
3554201,2015,1,14,0,0,0,0,0,3,3,31,13,42.76,0,0.01
3554201,2016,1,17,0,0,0,0,0,2,2,35,25.5,21.38,0,0
3554201,2017,0,1,0,0,0,0,0,1,1,52,52,0,0,0
3554201,2018,1,33,0,0,0,0,0,2,2,32,25.5,21.38,0,0
3554201,2019,1,33,0,0,0,0,0,2,2,32,25.5,21.38,0,0
3554201,2020,0,1,0,0,0,0,0,1,1,52,52,0,0,0
3554201,2021,1,34,0,0,0,0,0,2,2,33,25.5,21.38,0,0
3554201,2022,3,31,0,0,0,0,0,2,2,29,25,106.91,0,0.01
3554300,2010,143,21,1,1,11,6,1,2,0,4,2,2238.81,12,3.03
3554300,2011,6,2,0,0,1,1,1,2,0,3,2,240.03,2,0.69
3554300,2012,33,33,1,1,22,22,0,2,1,7,2,1536.18,22,1.43
3554300,2013,7,33,0,0,2,2,0,2,1,6,1,340.4,4,1.2
3554300,2014,37,31,1,1,12,12,0,0,0,2,1,1261.24,16,3.17
3554300,2015,59,23,1,1,17,9,1,3,1,6,3,2531.2,21,3.2
3554300,2016,9,28,1,0,3,2,0,2,0,4,1,418.96,8,0.71
3554300,2017,6,3,0,0,1,1,1,3,0,4,1,266.21,1,0.25
3554300,2018,34,32,1,1,15,8,1,1,1,7,1,1335.43,16,4.8
3554300,2019,76,23,1,1,19,2,3,0,0,2,2,3303.66,29,1.59
3554300,2020,84,31,2,1,23,2.5,1,0,0,1,1,4931.48,32,6.98
3554300,2021,493,31,2,1,39,2.5,0,0,0,1,1,20607.49,47,19.86
3554300,2022,118,28,3,3,31,10,0,1,0,3,3,7759.45,48,16.73
3554409,2010,3,18,0,0,0,0,0,5,2,13,3,184.24,0,0.03
3554409,2011,1,19,0,0,0,0,0,3,3,23,12,32.51,0,0.24
3554409,2012,12,24,1,1,6,6,0,3,3,17,14,671.94,6,0.24
3554409,2013,3,35,0,0,0,0,0,4,2,27,4,162.57,0,0.27
3554409,2014,28,27,1,1,6,2,1,5,1,9,3,1560.64,9,0.24
3554409,2015,2,14,0,0,0,0,0,4,2,23,2,162.57,0,0.32
3554409,2016,1,24,0,0,0,0,0,3,3,23,19,32.51,0,0.02
3554409,2017,1,5,0,0,0,0,0,5,2,24,5,65.03,0,0.86
3554409,2018,32,24,1,1,11,11,0,3,2,20,14,2438.5,11,0.78
3554409,2019,6,25,0,0,1,1,1,4,3,13,9,281.78,1,0.07
3554409,2020,3,15,0,0,0,0,0,6,2,16,4,130.05,0,0.1
3554409,2021,23,30,1,1,9,9,0,5,5,8,7,1766.55,9,0.6
3554409,2022,15,20,0,0,1,1,4,2,2,10,1,942.89,6,0.39
3554508,2010,9,17,0,0,1,1,1,4,0,5,3,173.08,2,0.16
3554508,2011,4,16,0,0,0,0,0,4,0,5,2,87.76,0,0.19
3554508,2012,18,28,1,1,13,7,1,3,1,9,3,482.67,15,0.87
3554508,2013,12,32,0,0,1,1,2,2,1,6,1,199.89,4,1.77
3554508,2014,93,30,1,1,20,10.5,1,0,0,2,1.5,2203.7,22,3.61
3554508,2015,26,24,2,1,17,2,2,0,0,2,1,826.39,24,3.95
3554508,2016,5,15,0,0,0,0,0,4,0,5,2,175.52,4,0.71
3554508,2017,4,25,0,0,0,0,0,3,2,6,2,95.07,0,0.1
3554508,2018,17,35,1,0,3,2,1,1,0,3,2,263.27,8,0.61
3554508,2019,7,24,0,0,1,1,1,3,0,4,2,138.95,2,1.07
3554508,2020,126,28,1,1,17,17,0,3,0,3,2,2525.47,19,4.71
3554508,2021,60,31,1,1,18,2,1,2,1,6,2.5,1501.63,26,2.36
3554508,2022,161,32,1,1,22,1,4,1,0,3,2,3624.88,33,3.39
3554607,2010,0,1,0,0,0,0,0,1,1,52,52,0,0,0
3554607,2011,0,1,0,0,0,0,0,1,1,52,52,0,0,0
3554607,2012,0,1,0,0,0,0,0,1,1,52,52,0,0,0
3554607,2013,0,1,0,0,0,0,0,1,1,52,52,0,0,0
3554607,2014,1,29,0,0,0,0,0,2,2,28,25.5,37.17,0,0
3554607,2015,1,24,0,0,0,0,0,2,2,26,23,74.35,0,0
3554607,2016,0,1,0,0,0,0,0,1,1,52,52,0,0,0
3554607,2017,0,1,0,0,0,0,0,1,1,52,52,0,0,0
3554607,2018,3,30,0,0,0,0,0,5,2,25,3.5,297.4,0,0.01
3554607,2019,1,34,0,0,0,0,0,2,2,33,25.5,37.17,0,0.01
3554607,2020,15,30,0,0,1,1,2,2,2,29,19,966.54,2,0.04
3554607,2021,1,32,0,0,0,0,0,2,2,31,17,111.52,0,0.04
3554607,2022,2,27,0,0,0,0,0,4,2,17,4,334.57,0,0.01
3554656,2010,0,1,0,0,0,0,0,1,1,52,52,0,0,0
3554656,2011,0,1,0,0,0,0,0,1,1,52,52,0,0,0
3554656,2012,0,1,0,0,0,0,0,1,1,52,52,0,0,0
3554656,2013,0,1,0,0,0,0,0,1,1,52,52,0,0,0.03
3554656,2014,4,25,0,0,0,0,0,3,3,14,2,1252.61,0,0.05
3554656,2015,1,46,0,0,0,0,0,2,2,45,25.5,41.75,0,0.05
3554656,2016,1,7,0,0,0,0,0,3,3,27,17,83.51,0,0.01
3554656,2017,7,38,0,0,1,1,1,4,2,29,4,835.07,1,0.08
3554656,2018,3,3,0,0,0,0,0,4,3,15,3,668.06,0,0.05
3554656,2019,1,16,0,0,0,0,0,3,3,21,15,125.26,0,0.04
3554656,2020,4,23,0,0,0,0,0,3,2,21,18,1002.09,0,0.04
3554656,2021,0,1,0,0,0,0,0,1,1,52,52,0,0,0.03
3554656,2022,1,28,0,0,0,0,0,2,2,27,22,83.51,0,0.01
3554706,2010,1,25,0,0,0,0,0,4,3,24,7,40.27,0,0.01
3554706,2011,2,26,0,0,0,0,0,3,2,21,18,100.66,0,0.02
3554706,2012,2,32,0,0,0,0,0,4,3,20,13,40.27,0,0.01
3554706,2013,8,29,0,0,2,1,2,2,2,27,21.5,362.39,4,0.23
3554706,2014,9,29,1,0,3,2,1,2,2,19,9.5,553.65,6,0.13
3554706,2015,4,16,0,0,0,0,0,5,2,13,2.5,211.4,0,0.1
3554706,2016,2,19,0,0,0,0,0,3,2,29,17,40.27,0,0.02
3554706,2017,1,22,0,0,0,0,0,2,2,30,25.5,10.07,0,0.01
3554706,2018,7,30,0,0,1,1,1,2,2,23,2,312.06,2,0.1
3554706,2019,2,25,0,0,0,0,0,3,3,24,11.5,40.27,0,0.1
3554706,2020,1,25,0,0,0,0,0,3,2,24,21,20.13,0,0.01
3554706,2021,7,33,0,0,1,1,1,4,3,25,6,120.8,1,0.07
3554706,2022,35,40,2,0,4,3,1,3,2,21,4,1791.83,11,0.56
3554755,2010,1,5,0,0,0,0,0,5,2,20,4,354.82,0,0.01
3554755,2011,2,23,0,0,0,0,0,2,2,29,17,354.82,0,0.02
3554755,2012,2,25,0,0,0,0,0,4,3,15,5,827.91,0,0.13
3554755,2013,15,26,1,0,4,2.5,1,2,2,17,17,4376.11,6,0.73
3554755,2014,81,15,1,0,5,5,0,2,1,33,2,16853.93,6,0.76
3554755,2015,2,15,0,0,0,0,0,2,2,37,25.5,118.27,0,0.01
3554755,2016,1,25,0,0,0,0,0,2,2,27,25.5,59.14,0,0.01
3554755,2017,5,43,0,0,0,0,0,4,2,21,8.5,1360.14,1,0.13
3554755,2018,15,26,0,0,2,2,1,3,2,16,2,4198.7,6,0.45
3554755,2019,33,21,2,1,7,4,1,1,1,25,1.5,11531.64,12,0.53
3554755,2020,2,22,0,0,0,0,0,4,3,14,7,413.96,0,0.03
3554755,2021,14,31,1,0,3,2,1,2,2,23,20.5,3607.33,4,0.23
3554755,2022,51,28,1,1,11,1,2,3,2,7,1,14015.38,14,0.3
3554805,2010,26,32,2,2,7,3.5,2,1,1,6,1,581.65,18,0.21
3554805,2011,11,21,1,0,4,1,6,1,0,5,1,379.05,17,0.87
3554805,2012,22,27,1,1,13,7,1,4,0,5,3,470.55,16,1.59
3554805,2013,109,26,1,1,25,25,0,0,0,2,1,2505.23,27,3.73
3554805,2014,46,25,1,1,20,2,1,0,0,1,1,1130.62,25,3.11
3554805,2015,65,23,3,2,22,6,0,0,0,1,1,2256.88,33,3.97
3554805,2016,8,19,1,0,3,1,3,1,1,6,1,228.74,7,1.88
3554805,2017,3,8,0,0,0,0,0,4,0,4,1.5,89.32,0,0.14
3554805,2018,8,34,0,0,2,1.5,1,4,1,7,2,176.46,6,0.43
3554805,2019,19,24,0,0,2,1,3,2,0,5,2,276.66,9,0.16
3554805,2020,10,28,1,0,4,2.5,1,3,2,12,2,143.78,5,0.29
3554805,2021,55,32,1,1,11,11,0,4,2,8,4.5,873.56,12,3.21
3554805,2022,77,26,2,1,30,3,1,1,0,3,1,1673.06,35,1
3554904,2010,14,24,1,0,5,1,3,2,1,11,2,2410.27,11,0.28
3554904,2011,2,26,0,0,0,0,0,4,3,16,6.5,121.38,0,0.11
3554904,2012,6,29,0,0,2,2,0,2,2,13,2,988.38,6,0.12
3554904,2013,2,33,0,0,0,0,0,5,1,16,2.5,329.46,0,0.36
3554904,2014,30,27,1,1,10,1,2,3,0,4,2,4421.71,15,0.3
3554904,2015,13,22,1,0,3,2,1,2,2,21,7.5,1057.74,6,0.47
3554904,2016,1,17,0,0,0,0,0,3,3,28,16,34.68,0,0.02
3554904,2017,1,27,0,0,0,0,0,2,2,26,25.5,17.34,0,0.25
3554904,2018,22,26,2,1,8,4,0,2,2,13,2,3207.91,15,0.25
3554904,2019,5,39,0,0,0,0,0,4,3,15,3,242.76,1,0.23
3554904,2020,7,38,0,0,1,1,1,4,1,14,3,832.32,1,0.92
3554904,2021,51,21,1,1,10,2,1,3,2,18,2,5895.61,13,0.92
3554904,2022,3,20,0,0,0,0,0,3,3,18,2,260.1,0,0.1
3554953,2010,1,24,0,0,0,0,0,3,3,23,21,29.9,0,0
3554953,2011,1,37,0,0,0,0,0,2,2,36,25.5,14.95,0,0
3554953,2012,0,1,0,0,0,0,0,1,1,52,52,0,0,0
3554953,2013,0,1,0,0,0,0,0,1,1,52,52,0,0,0
3554953,2014,6,29,0,0,1,1,1,2,2,21,2,313.95,1,0.05
3554953,2015,3,15,0,0,0,0,0,5,2,17,3.5,299,0,0.03
3554953,2016,2,24,0,0,0,0,0,3,2,21,2,194.35,0,0.02
3554953,2017,1,24,0,0,0,0,0,2,2,28,25.5,14.95,0,0.01
3554953,2018,0,1,0,0,0,0,0,1,1,52,52,0,0,0
3554953,2019,0,1,0,0,0,0,0,1,1,52,52,0,0,0
3554953,2020,0,1,0,0,0,0,0,1,1,52,52,0,0,0
3554953,2021,0,1,0,0,0,0,0,1,1,52,52,0,0,0.01
3554953,2022,3,24,0,0,0,0,0,4,3,23,4,164.45,0,0.01
3555000,2010,37,21,3,2,25,8.5,1,0,0,1,1,1125.34,46,1.19
3555000,2011,12,29,1,0,3,2,4,0,0,2,1,336.08,22,6.44
3555000,2012,281,33,1,1,36,1,2,0,0,1,1,5684.48,40,17.38
3555000,2013,152,32,1,1,38,19.5,1,0,0,1,1,2454.45,39,13.03
3555000,2014,429,28,3,2,33,5,2,0,0,0,0,7793.73,49,10.37
3555000,2015,101,24,2,2,20,1,3,0,0,1,1,1307.83,32,22.03
3555000,2016,13,17,4,0,4,2,5,0,0,1,1,401.47,26,0.91
3555000,2017,9,7,0,0,2,1,7,0,0,1,1,307.19,19,5.14
3555000,2018,925,31,2,1,31,2.5,0,0,0,1,1,12511.03,40,52.56
3555000,2019,119,21,3,2,38,6,0,0,0,1,1,2500.08,47,49.49
3555000,2020,38,27,3,1,22,2,3,0,0,1,1,1128.38,40,3.83
3555000,2021,648,31,2,1,34,18.5,0,0,0,2,2,8114.6,39,44.67
3555000,2022,668,26,2,2,39,24,0,1,0,3,3,11622.92,48,5.17
3555109,2010,4,30,0,0,0,0,0,6,2,8,3,221.92,0,0.07
3555109,2011,2,11,0,0,0,0,0,5,2,9,2,130.54,0,0.4
3555109,2012,25,27,1,1,12,6.5,1,4,0,5,2,1272.76,13,0.4
3555109,2013,4,26,0,0,0,0,0,4,4,12,6,234.97,0,2.49
3555109,2014,97,28,1,1,19,19,0,3,2,9,4,6357.29,20,2.41
3555109,2015,5,17,0,0,0,0,0,3,2,15,1.5,208.86,1,1.9
3555109,2016,1,2,0,0,0,0,0,2,2,28,19,26.11,0,0.03
3555109,2017,1,2,0,0,0,0,0,3,3,25,4.5,39.16,0,1.74
3555109,2018,46,20,2,1,24,2,2,1,1,7,1,4144.64,32,3.21
3555109,2019,126,23,2,1,24,13.5,0,2,0,5,2,8374.13,30,3.52
3555109,2020,25,31,1,1,13,2,0,1,0,5,1.5,1827.56,21,2.48
3555109,2021,179,27,1,1,21,1.5,2,3,0,5,4,10129.89,26,6.16
3555109,2022,121,25,2,2,22,15.5,0,1,0,3,3,10475.82,34,2.16
3555208,2010,2,9,0,0,0,0,0,3,3,36,6,248.02,0,0.01
3555208,2011,0,1,0,0,0,0,0,1,1,52,52,0,0,0.01
3555208,2012,6,30,0,0,1,1,1,3,2,16,2,1190.48,1,0.06
3555208,2013,7,30,0,0,1,1,2,3,2,18,4,1537.7,2,0.06
3555208,2014,28,27,0,0,2,2,1,5,2,12,3.5,4662.7,5,0.11
3555208,2015,3,21,0,0,0,0,0,4,3,16,5,892.86,0,0.19
3555208,2016,1,21,0,0,0,0,0,2,2,31,25.5,49.6,0,0.01
3555208,2017,0,1,0,0,0,0,0,1,1,52,52,0,0,0.03
3555208,2018,17,30,1,0,3,2,1,5,2,14,3,3075.4,4,0.13
3555208,2019,26,32,1,1,7,4,1,3,2,15,9,5952.38,9,0.18
3555208,2020,16,30,1,0,3,2,1,2,2,9,1,5605.16,9,0.74
3555208,2021,40,8,1,1,12,12,0,1,1,18,1,13045.63,14,0.9
3555208,2022,3,20,0,0,0,0,0,3,3,22,12.5,248.02,0,0.02
3555307,2010,2,28,0,0,0,0,0,3,3,26,10,273.67,0,0.01
3555307,2011,1,3,0,0,0,0,0,3,2,34,6.5,164.2,0,0.02
3555307,2012,17,31,1,0,3,3,0,3,3,16,7,2736.73,5,0.17
3555307,2013,5,36,0,0,0,0,0,5,3,9,2,985.22,1,0.13
3555307,2014,11,23,0,0,1,1,1,3,2,17,2,2408.32,3,0.07
3555307,2015,3,28,0,0,0,0,0,3,2,18,3,1039.96,0,0.08
3555307,2016,1,26,0,0,0,0,0,2,2,26,25.5,54.73,0,0.04
3555307,2017,1,38,0,0,0,0,0,2,2,37,25,109.47,0,0.02
3555307,2018,12,30,1,0,3,2,1,2,1,23,3,4433.5,6,0.66
3555307,2019,19,19,2,0,4,3,0,2,2,13,2,6841.82,12,0.65
3555307,2020,2,27,0,0,0,0,0,4,2,20,4,547.35,0,0.26
3555307,2021,16,26,1,1,8,8,0,3,2,16,8,5911.33,8,0.25
3555307,2022,6,32,0,0,1,1,1,3,1,22,1.5,1204.16,1,0.04
3555356,2010,4,19,0,0,0,0,0,4,2,11,2.5,411.18,0,0.07
3555356,2011,2,28,0,0,0,0,0,6,3,7,2.5,263.16,0,0.16
3555356,2012,8,22,0,0,1,1,1,4,2,12,3,773.03,3,0.15
3555356,2013,15,31,2,0,5,4,0,4,2,12,4.5,1726.97,9,0.99
3555356,2014,38,27,1,1,11,2,2,3,0,5,3,5049.34,19,0.62
3555356,2015,25,20,1,1,9,1,2,4,2,11,3,2467.11,11,1.39
3555356,2016,3,24,0,0,0,0,0,5,2,19,3,230.26,0,0.04
3555356,2017,2,23,0,0,0,0,0,4,2,22,4.5,131.58,0,1.4
3555356,2018,47,21,1,1,20,20,0,4,3,8,6.5,8338.82,20,0.98
3555356,2019,26,23,3,1,6,3,2,2,1,9,2,3421.05,16,0.73
3555356,2020,4,34,0,0,0,0,0,5,2,8,2,411.18,0,0.51
3555356,2021,84,31,1,1,16,8.5,1,4,0,5,1,9884.87,19,2.24
3555356,2022,14,24,1,0,5,5,0,4,3,8,6,1842.11,7,2.19
3555406,2010,274,28,2,1,26,2,2,0,0,1,1,2976.91,42,3.19
3555406,2011,15,23,3,0,5,2,5,0,0,2,2,346.49,31,8.4
3555406,2012,516,28,2,1,29,2,3,0,0,1,1,3810.31,40,9.82
3555406,2013,368,29,2,1,38,2.5,0,0,0,2,2,3573.65,46,10.84
3555406,2014,493,27,2,1,34,2,2,0,0,1,1,5490.7,45,6.32
3555406,2015,87,24,3,2,17,4,1,1,0,3,1,1010.04,33,15.36
3555406,2016,30,19,1,1,23,1,3,0,0,2,2,502.76,26,1.68
3555406,2017,11,28,0,0,2,1,7,0,0,1,1,177.78,12,2.78
3555406,2018,359,30,2,1,30,1,3,0,0,2,2,3895.24,41,15.28
3555406,2019,110,24,2,2,39,24.5,0,0,0,2,2,2093.69,49,8.96
3555406,2020,300,27,2,2,39,25,0,0,0,2,2,3976.76,50,6
3555406,2021,81,34,2,2,20,2,3,0,0,2,1.5,1179.89,37,6.74
3555406,2022,157,28,2,2,39,24,0,1,0,3,3,3386.82,49,5.38
3555505,2010,2,24,0,0,0,0,0,2,2,22,12,126.74,0,0.02
3555505,2011,1,8,0,0,0,0,0,3,3,33,7.5,63.37,0,0.03
3555505,2012,6,24,0,0,1,1,2,2,2,23,18,528.09,2,0.07
3555505,2013,1,15,0,0,0,0,0,4,2,19,5,105.62,0,0.5
3555505,2014,43,17,1,0,4,2.5,1,2,2,21,2,2555.98,6,0.51
3555505,2015,1,9,0,0,0,0,0,3,3,30,12,42.25,0,0.02
3555505,2016,1,17,0,0,0,0,0,3,2,26,10.5,84.5,0,0.03
3555505,2017,2,2,0,0,0,0,0,2,2,40,4,84.5,0,0.08
3555505,2018,9,25,0,0,1,1,3,4,2,17,4,887.2,3,0.1
3555505,2019,2,1,0,0,0,0,0,2,2,29,17,126.74,0,0.1
3555505,2020,1,3,0,0,0,0,0,1,1,48,25,42.25,0,0.01
3555505,2021,3,29,0,0,0,0,0,2,2,24,2,274.61,0,0.1
3555505,2022,5,25,0,0,0,0,0,5,1,13,4.5,929.45,2,0.07
3555604,2010,8,17,0,0,2,1,3,1,0,4,1,1084.9,8,0.32
3555604,2011,2,2,0,0,0,0,0,4,2,9,1,288.64,0,0.95
3555604,2012,38,25,1,1,14,14,0,1,0,5,1,2518.16,16,0.97
3555604,2013,7,30,0,0,2,1,2,4,2,9,4,597.19,4,2.48
3555604,2014,83,23,1,1,18,18,0,1,0,3,1,5514.08,18,0.9
3555604,2015,50,23,1,1,8,1,2,1,1,11,1,3493.58,14,2.5
3555604,2016,4,20,0,0,0,0,0,5,1,8,2,288.64,0,0.23
3555604,2017,6,51,0,0,1,1,1,4,3,10,1.5,368.27,1,4.21
3555604,2018,76,21,2,2,27,19,0,0,0,2,1,8390.56,39,3.62
3555604,2019,13,20,1,0,4,2.5,1,1,0,3,1,1602.47,9,1.03
3555604,2020,16,34,2,1,10,2,2,0,0,2,1.5,2070.27,18,0.56
3555604,2021,64,32,1,1,17,1,3,1,1,6,1,5364.79,24,2.35
3555604,2022,16,26,1,1,6,1,5,1,0,3,1.5,2269.33,18,2.29
3555703,2010,4,33,0,0,0,0,0,2,2,27,17,613.5,0,0
3555703,2011,1,8,0,0,0,0,0,2,2,40,7,167.32,0,0.05
3555703,2012,7,28,0,0,1,1,1,3,2,21,5,948.13,1,0.05
3555703,2013,2,32,0,0,0,0,0,3,2,31,13,223.09,0,0.08
3555703,2014,8,30,0,0,1,1,1,4,1,12,2,2565.53,1,0.18
3555703,2015,8,25,0,0,1,1,2,3,2,21,2,2677.08,3,0.21
3555703,2016,2,14,0,0,0,0,0,6,3,13,4.5,669.27,0,0.05
3555703,2017,1,33,0,0,0,0,0,2,2,32,15,223.09,0,0.63
3555703,2018,44,19,1,1,7,1.5,2,2,2,12,1,9592.86,13,0.56
3555703,2019,5,21,0,0,0,0,0,5,3,12,5,1171.22,1,0.13
3555703,2020,11,29,1,1,7,4.5,0,2,2,17,1,5354.16,9,0.69
3555703,2021,19,11,2,0,3,1.5,3,3,1,6,2,9815.95,12,0.53
3555703,2022,6,22,0,0,1,1,1,4,3,19,5,1617.4,2,0.18
3555802,2010,10,26,0,0,1,1,1,4,0,5,1,601.22,2,0.08
3555802,2011,2,3,0,0,0,0,0,3,0,5,1,360.73,0,0.21
3555802,2012,9,29,1,0,4,1,2,4,0,5,2,1005.68,6,0.48
3555802,2013,5,28,0,0,0,0,0,1,1,7,1,732.4,4,3.47
3555802,2014,89,22,2,1,23,13.5,0,2,0,4,1,11237.43,27,4.12
3555802,2015,31,23,1,1,12,2,2,1,1,6,1,3979.01,21,4.89
3555802,2016,3,18,0,0,0,0,0,4,0,4,2,491.91,0,0.8
3555802,2017,8,30,0,0,1,1,3,1,0,3,1,1213.38,6,0.75
3555802,2018,77,33,1,1,21,11,1,0,0,2,1,6853.96,23,7.38
3555802,2019,86,19,3,2,15,4,2,1,0,3,1.5,8132.93,28,7.32
3555802,2020,24,32,1,1,16,8.5,1,1,0,4,2,3159.16,19,7.28
3555802,2021,178,26,1,1,30,2,1,0,0,2,1,20168.34,33,6.19
3555802,2022,14,27,1,1,7,1,4,1,0,3,1,1759.95,13,6.24
3555901,2010,1,18,0,0,0,0,0,3,2,26,11,248.55,0,0.01
3555901,2011,1,7,0,0,0,0,0,2,2,45,25.5,82.85,0,0.02
3555901,2012,8,27,1,0,3,3,0,2,2,23,22,2485.5,3,0.07
3555901,2013,0,1,0,0,0,0,0,1,1,52,52,0,0,0.13
3555901,2014,8,24,0,0,1,1,2,2,2,25,14,3562.55,5,0.09
3555901,2015,4,10,0,0,0,0,0,3,1,28,2,1657,0,0.06
3555901,2016,1,15,0,0,0,0,0,2,2,36,25,165.7,0,0.01
3555901,2017,0,1,0,0,0,0,0,1,1,52,52,0,0,0.03
3555901,2018,6,26,0,0,1,1,1,3,2,22,3,1657,1,0.02
3555901,2019,1,23,0,0,0,0,0,4,3,22,11,248.55,0,0.04
3555901,2020,4,25,0,0,0,0,0,4,2,21,3.5,1325.6,0,0.05
3555901,2021,3,32,0,0,0,0,0,2,2,25,2,745.65,0,0.06
3555901,2022,10,28,1,0,4,2.5,1,3,2,20,2.5,5053.85,5,0.12
3556008,2010,1,14,0,0,0,0,0,4,3,20,8,36.62,0,0.02
3556008,2011,2,24,0,0,0,0,0,5,3,18,6.5,51.26,0,0.07
3556008,2012,6,29,0,0,1,1,2,3,3,11,4,402.78,3,0.2
3556008,2013,2,36,0,0,0,0,0,5,3,11,4,80.56,0,0.76
3556008,2014,31,25,1,1,8,2,1,3,2,14,5,1545.22,13,0.52
3556008,2015,11,21,0,0,1,1,1,2,1,24,2,388.14,4,0.59
3556008,2016,1,33,0,0,0,0,0,2,2,32,25.5,7.32,0,0.07
3556008,2017,2,4,0,0,0,0,0,4,2,13,2,109.85,0,0.16
3556008,2018,26,30,1,1,10,1,2,2,2,19,14,1376.79,12,1.66
3556008,2019,25,20,1,1,12,6.5,1,2,2,23,11,1442.69,14,1.76
3556008,2020,2,33,0,0,0,0,0,3,2,31,9,73.23,0,0.07
3556008,2021,13,30,0,0,2,2,0,1,1,23,1.5,534.6,5,0.36
3556008,2022,3,25,0,0,0,0,0,3,1,19,2,153.79,0,0.32
3556107,2010,8,24,1,0,3,1,2,2,1,11,1.5,703.12,6,0.35
3556107,2011,2,26,0,0,0,0,0,3,3,16,10,78.12,0,0.15
