region;uf_code;uf_acr;uf_name;muni_code;muni_name;xp;tp;dc3;dcmax;dci;ds3;dsmax;st;inc;dengue_pattern
2;22;PI;Piaui;2206001;Marcos Parente;8,3;27,0;0,0;1,0;1,0;3,0;26,7;0,1;543,4;Episódico/Epidêmico
2;22;PI;Piaui;2206050;Massapê do Piauí;22,0;11,3;0,3;2,3;0,3;1,3;43,3;0,3;1183,3;Episódico
2;22;PI;Piaui;2206100;Matias Olímpio;8,0;21,3;0,3;1,7;0,3;1,7;35,3;0,1;285,0;Episódico
2;22;PI;Piaui;2206209;Miguel Alves;6,3;35,0;0,7;1,3;0,3;1,7;24,0;0,2;125,5;Episódico/Epidêmico
2;22;PI;Piaui;2206308;Miguel Leão;2,7;26,7;0,0;0,0;0,0;4,0;18,3;0,0;1221,5;Episódico/Epidêmico
2;22;PI;Piaui;2206357;Milton Brandão;8,7;28,3;0,3;1,0;1,3;3,7;18,7;0,1;742,3;Episódico/Epidêmico
2;22;PI;Piaui;2206407;Monsenhor Gil;7,7;28,7;0,0;1,3;0,7;4,7;11,7;0,3;397,1;Episódico/Epidêmico
2;22;PI;Piaui;2206506;Monsenhor Hipólito;18,3;22,7;0,3;2,0;0,3;2,3;33,0;0,3;686,7;Episódico
2;22;PI;Piaui;2206605;Monte Alegre do Piauí;10,0;15,0;0,7;1,0;0,7;1,7;40,3;0,1;398,8;Episódico
2;22;PI;Piaui;2206654;Morro Cabeça no Tempo;10,7;32,7;0,0;1,0;2,0;3,3;21,3;0,1;1098,5;Episódico/Epidêmico
2;22;PI;Piaui;2206670;Morro do Chapéu do Piauí;3,7;21,7;0,0;0,7;0,0;1,7;36,0;0,1;159,6;Episódico
2;22;PI;Piaui;2206696;Murici dos Portelas;1,0;12,0;0,0;0,0;0,0;1,7;44,3;0,0;22,2;Episódico
2;22;PI;Piaui;2206704;Nazaré do Piauí;2,7;16,0;0,0;0,3;0,3;1,7;35,3;0,0;115,2;Episódico
2;22;PI;Piaui;2206720;Nazária;3,7;14,0;0,3;1,0;1,0;2,3;30,7;0,1;332,3;Episódico
2;22;PI;Piaui;2206753;Nossa Senhora de Nazaré;1,0;28,7;0,0;0,0;0,0;2,0;29,3;0,0;27,9;Episódico
2;22;PI;Piaui;2206803;Nossa Senhora dos Remédios;5,7;23,0;0,0;0,7;0,3;3,3;21,7;0,1;226,2;Episódico/Epidêmico
2;22;PI;Piaui;2206902;Novo Oriente do Piauí;9,0;38,0;0,7;3,3;0,7;3,0;18,7;0,2;793,9;Episódico/Epidêmico
2;22;PI;Piaui;2206951;Novo Santo Antônio;8,7;10,0;0,3;2,7;0,0;1,3;41,7;0,1;1576,0;Episódico
2;22;PI;Piaui;2207009;Oeiras;24,3;33,7;1,0;9,3;0,7;2,3;11,0;1,3;646,0;Episódico/Epidêmico
2;22;PI;Piaui;2207108;Olho D'Água do Piauí;7,0;13,3;0,0;0,7;1,0;2,0;35,0;0,0;510,3;Episódico
2;22;PI;Piaui;2207207;Padre Marcos;0,3;9,0;0,0;0,0;0,0;1,7;42,7;0,0;19,7;Episódico
2;22;PI;Piaui;2207306;Paes Landim;3,3;10,7;0,0;0,7;0,0;1,3;42,7;0,0;254,2;Episódico
2;22;PI;Piaui;2207355;Pajeú do Piauí;1,7;22,0;0,0;0,0;0,0;2,0;38,0;0,0;140,0;Episódico
2;22;PI;Piaui;2207405;Palmeira do Piauí;4,7;21,3;0,3;1,0;0,3;2,0;33,3;0,0;456,3;Episódico
2;22;PI;Piaui;2207504;Palmeirais;2,7;10,3;0,0;0,3;0,3;1,3;43,0;0,0;77,0;Episódico
2;22;PI;Piaui;2207553;Paquetá;11,3;35,7;0,0;0,7;1,3;2,3;29,0;0,1;600,4;Episódico/Epidêmico
2;22;PI;Piaui;2207603;Parnaguá;3,0;33,3;0,0;0,0;0,0;3,7;19,0;0,0;122,5;Episódico/Epidêmico
2;22;PI;Piaui;2207702;Parnaíba;200,7;40,0;1,0;24,7;2,7;1,7;3,0;14,7;1415,1;Epidêmico
2;22;PI;Piaui;2207751;Passagem Franca do Piauí;3,7;17,3;0,0;0,7;0,3;1,7;33,3;0,0;303,7;Episódico
2;22;PI;Piaui;2207777;Patos do Piauí;18,0;19,3;0,3;3,0;0,0;1,7;33,0;0,4;1092,0;Episódico
2;22;PI;Piaui;2207793;Pau D'Arco do Piauí;1,7;22,7;0,0;0,0;0,0;2,0;39,0;0,0;58,7;Episódico
2;22;PI;Piaui;2207801;Paulistana;30,0;10,3;0,3;2,7;0,0;3,0;28,3;0,9;543,1;Episódico
2;22;PI;Piaui;2207850;Pavussu;0,3;11,0;0,0;0,0;0,0;1,3;44,7;0,0;9,2;Episódico
2;22;PI;Piaui;2207900;Pedro II;8,3;24,7;1,0;2,3;1,3;1,3;30,7;0,8;241,3;Episódico/Epidêmico
2;22;PI;Piaui;2207934;Pedro Laurentino;1,7;11,0;0,0;0,0;0,0;1,3;44,0;0,0;106,9;Episódico
2;22;PI;Piaui;2207959;Nova Santa Rita;2,0;10,3;0,0;0,3;0,3;1,3;44,0;0,0;46,5;Episódico
2;22;PI;Piaui;2208007;Picos;63,7;33,0;0,7;12,3;1,0;3,3;12,3;3,0;649,5;Episódico/Epidêmico
2;22;PI;Piaui;2208106;Pimenteiras;15,0;11,0;0,3;1,3;0,0;1,7;42,7;0,2;337,9;Episódico
2;22;PI;Piaui;2208205;Pio IX;6,7;38,7;0,0;0,7;0,7;3,0;23,3;0,1;123,2;Episódico/Epidêmico
2;22;PI;Piaui;2208304;Piracuruca;23,0;29,7;0,7;4,0;0,3;2,0;26,3;0,8;374,4;Episódico/Epidêmico
2;22;PI;Piaui;2208403;Piripiri;9,0;30,3;0,3;2,7;0,7;3,0;16,7;0,3;98,8;Episódico/Epidêmico
2;22;PI;Piaui;2208502;Porto;0,0;1,0;0,0;0,0;0,0;1,0;52,0;0,0;0,0;Sem transmissao
2;22;PI;Piaui;2208551;Porto Alegre do Piauí;2,0;11,0;0,0;0,0;0,0;2,7;35,0;0,0;150,2;Episódico
2;22;PI;Piaui;2208601;Prata do Piauí;0,7;11,0;0,0;0,0;0,0;1,7;42,7;0,0;43,0;Episódico
2;22;PI;Piaui;2208650;Queimada Nova;1,3;10,3;0,0;0,0;0,0;1,7;44,0;0,0;71,6;Episódico
2;22;PI;Piaui;2208700;Redenção do Gurguéia;1,0;18,0;0,0;0,0;0,0;1,7;37,3;0,0;27,0;Episódico
2;22;PI;Piaui;2208809;Regeneração;2,7;17,0;0,0;0,3;0,3;2,0;31,3;0,1;126,2;Episódico
2;22;PI;Piaui;2208858;Riacho Frio;2,7;17,3;0,0;0,0;0,0;1,7;38,3;0,0;157,0;Episódico
2;22;PI;Piaui;2208874;Ribeira do Piauí;0,7;10,3;0,0;0,0;0,0;1,7;42,3;0,0;22,7;Episódico
2;22;PI;Piaui;2208908;Ribeiro Gonçalves;10,3;35,7;0,3;2,0;0,7;3,7;17,0;0,2;748,5;Episódico/Epidêmico
2;22;PI;Piaui;2209005;Rio Grande do Piauí;4,7;9,3;0,0;0,7;0,0;1,3;42,3;0,0;173,7;Episódico
2;22;PI;Piaui;2209104;Santa Cruz do Piauí;10,3;23,0;0,7;2,0;0,3;2,0;37,3;0,1;504,9;Episódico
2;22;PI;Piaui;2209153;Santa Cruz dos Milagres;0,3;10,7;0,0;0,0;0,0;1,3;44,3;0,0;8,4;Episódico
2;22;PI;Piaui;2209203;Santa Filomena;8,7;19,0;0,3;1,7;0,0;2,0;31,7;0,1;611,9;Episódico
2;22;PI;Piaui;2209302;Santa Luz;8,7;7,7;0,0;0,7;0,7;1,7;40,7;0,0;457,1;Episódico
2;22;PI;Piaui;2209351;Santana do Piauí;2,0;28,0;0,0;0,0;0,0;2,3;36,7;0,0;124,3;Episódico
2;22;PI;Piaui;2209377;Santa Rosa do Piauí;1,0;25,3;0,0;0,0;0,0;2,0;41,7;0,0;25,8;Episódico
2;22;PI;Piaui;2209401;Santo Antônio de Lisboa;4,0;9,3;0,0;0,3;0,3;1,7;43,0;0,0;84,6;Episódico
2;22;PI;Piaui;2209450;Santo Antônio dos Milagres;0,7;9,0;0,0;0,0;0,0;1,3;43,0;0,0;62,7;Episódico
2;22;PI;Piaui;2209500;Santo Inácio do Piauí;3,0;11,3;0,0;0,7;0,0;1,3;45,0;0,0;187,6;Episódico
2;22;PI;Piaui;2209559;São Braz do Piauí;0,7;17,3;0,0;0,0;0,0;2,0;35,7;0,0;22,8;Episódico
2;22;PI;Piaui;2209609;São Félix do Piauí;1,3;10,7;0,0;0,0;0,0;1,3;43,7;0,0;172,4;Episódico
2;22;PI;Piaui;2209658;São Francisco de Assis do Piauí;1,3;10,3;0,0;0,0;0,0;1,3;43,3;0,0;165,0;Episódico
2;22;PI;Piaui;2209708;São Francisco do Piauí;0,0;1,0;0,0;0,0;0,0;1,0;52,0;0,0;0,0;Sem transmissao
2;22;PI;Piaui;2209757;São Gonçalo do Gurguéia;0,7;11,7;0,0;0,0;0,0;1,3;43,7;0,0;33,5;Episódico
2;22;PI;Piaui;2209807;São Gonçalo do Piauí;1,3;7,7;0,0;0,0;0,0;2,0;40,3;0,0;128,4;Episódico
2;22;PI;Piaui;2209856;São João da Canabrava;2,3;11,0;0,0;0,3;0,7;1,3;44,0;0,0;264,7;Episódico
2;22;PI;Piaui;2209872;São João da Fronteira;1,3;25,0;0,0;0,0;0,0;2,0;39,3;0,0;56,1;Episódico
2;22;PI;Piaui;2209906;São João da Serra;7,7;19,3;0,0;1,3;0,7;1,7;32,0;0,0;556,5;Episódico
2;22;PI;Piaui;2209955;São João da Varjota;0,3;8,0;0,0;0,0;0,0;1,7;41,7;0,0;14,0;Episódico
2;22;PI;Piaui;2209971;São João do Arraial;4,3;18,7;0,0;0,7;0,0;1,7;32,7;0,0;152,9;Episódico
2;22;PI;Piaui;2210003;São João do Piauí;9,7;28,0;0,0;1,0;1,3;2,7;22,3;0,1;176,1;Episódico/Epidêmico
2;22;PI;Piaui;2210052;São José do Divino;5,3;29,7;0,7;2,0;1,0;2,0;30,7;0,5;1235,7;Episódico/Epidêmico
2;22;PI;Piaui;2210102;São José do Peixe;0,7;8,3;0,0;0,0;0,0;1,3;44,0;0,0;54,2;Episódico
2;22;PI;Piaui;2210201;São José do Piauí;18,0;24,7;0,3;1,3;0,0;1,7;37,0;0,1;691,7;Episódico
2;22;PI;Piaui;2210300;São Julião;2,7;19,3;0,0;0,0;0,0;1,7;37,7;0,0;154,4;Episódico
2;22;PI;Piaui;2210359;São Lourenço do Piauí;5,7;11,7;0,0;0,3;1,0;1,7;42,7;0,0;237,0;Episódico
2;22;PI;Piaui;2210375;São Luis do Piauí;0,0;1,0;0,0;0,0;0,0;1,0;52,0;0,0;0,0;Sem transmissao
2;22;PI;Piaui;2210383;São Miguel da Baixa Grande;1,3;7,3;0,0;0,0;0,0;1,3;43,3;0,0;221,0;Episódico
2;22;PI;Piaui;2210391;São Miguel do Fidalgo;0,0;1,0;0,0;0,0;0,0;1,0;52,0;0,0;0,0;Sem transmissao
2;22;PI;Piaui;2210409;São Miguel do Tapuio;2,3;14,0;0,0;0,3;0,3;1,3;42,7;0,1;67,1;Episódico
2;22;PI;Piaui;2210508;São Pedro do Piauí;21,3;16,7;0,3;4,0;1,0;3,0;18,7;1,7;1055,3;Episódico/Epidêmico
2;22;PI;Piaui;2210607;São Raimundo Nonato;27,0;24,7;0,3;6,0;0,7;2,7;26,0;1,4;633,3;Episódico/Epidêmico
2;22;PI;Piaui;2210623;Sebastião Barros;0,0;1,0;0,0;0,0;0,0;1,0;52,0;0,0;0,0;Sem transmissao
2;22;PI;Piaui;2210631;Sebastião Leal;4,3;25,0;0,0;0,7;0,0;2,3;37,3;0,1;260,4;Episódico
2;22;PI;Piaui;2210656;Sigefredo Pacheco;0,0;1,0;0,0;0,0;0,0;1,0;52,0;0,0;0,0;Sem transmissao
2;22;PI;Piaui;2210706;Simões;12,7;33,7;0,3;3,3;0,3;3,3;22,7;0,2;400,5;Episódico/Epidêmico
2;22;PI;Piaui;2210805;Simplício Mendes;39,0;25,0;0,3;2,7;0,3;3,7;18,0;0,8;1190,5;Episódico/Epidêmico
2;22;PI;Piaui;2210904;Socorro do Piauí;4,7;10,0;0,0;0,7;0,3;1,3;43,3;0,0;459,3;Episódico
2;22;PI;Piaui;2210938;Sussuapara;0,0;1,0;0,0;0,0;0,0;1,0;52,0;0,0;0,0;Sem transmissao
2;22;PI;Piaui;2210953;Tamboril do Piauí;2,3;19,3;0,0;0,0;0,0;1,7;35,3;0,0;139,4;Episódico
2;22;PI;Piaui;2210979;Tanque do Piauí;5,3;18,7;0,3;1,0;0,3;2,3;30,3;0,1;907,2;Episódico
2;22;PI;Piaui;2211001;Teresina;744,3;33,3;2,0;34,7;0,0;0,3;2,0;60,6;899,3;Transmissão Persistente
2;22;PI;Piaui;2211100;União;28,3;26,0;0,3;4,7;0,0;2,3;30,0;0,7;338,2;Episódico/Epidêmico
2;22;PI;Piaui;2211209;Uruçuí;6,3;29,7;0,0;0,7;1,3;2,0;24,3;0,1;114,8;Episódico/Epidêmico
2;22;PI;Piaui;2211308;Valença do Piauí;15,0;19,7;0,7;3,3;0,0;2,0;27,3;0,3;430,7;Episódico
2;22;PI;Piaui;2211357;Várzea Branca;1,7;23,0;0,0;0,0;0,0;1,7;39,3;0,0;54,7;Episódico
2;22;PI;Piaui;2211407;Várzea Grande;2,0;18,7;0,0;0,0;0,0;2,0;33,3;0,0;161,9;Episódico
2;22;PI;Piaui;2211506;Vera Mendes;3,0;38,3;0,0;0,0;0,0;3,7;28,0;0,0;440,2;Episódico/Epidêmico
2;22;PI;Piaui;2211605;Vila Nova do Piauí;4,3;18,0;0,3;1,0;0,0;1,7;36,3;0,1;386,7;Episódico
2;22;PI;Piaui;2211704;Wall Ferraz;15,7;10,7;0,3;2,3;0,0;1,3;44,0;0,1;1169,3;Episódico
2;23;CE;Ceara;2300101;Abaiara;12,0;25,7;0,0;1,0;0,7;4,7;19,3;0,1;226,9;Episódico/Epidêmico
2;23;CE;Ceara;2300150;Acarape;3,0;22,7;0,0;0,0;0,0;4,3;14,3;0,1;110,8;Episódico/Epidêmico
2;23;CE;Ceara;2300200;Acaraú;47,0;34,7;1,3;5,7;3,7;3,3;7,7;1,9;466,8;Epidêmico
2;23;CE;Ceara;2300309;Acopiara;6,7;21,0;0,3;1,3;0,7;2,0;20,7;0,2;107,6;Episódico/Epidêmico
2;23;CE;Ceara;2300408;Aiuaba;12,7;15,0;1,0;5,7;0,3;2,7;21,3;1,0;674,7;Episódico/Epidêmico
2;23;CE;Ceara;2300507;Alcântaras;10,7;41,3;0,7;3,0;1,7;3,3;8,0;0,4;802,9;Episódico/Epidêmico
2;23;CE;Ceara;2300606;Altaneira;1,7;10,3;0,0;0,0;0,0;1,7;41,0;0,0;57,9;Episódico
2;23;CE;Ceara;2300705;Alto Santo;7,3;22,7;0,3;1,7;0,7;4,3;12,3;0,4;302,4;Episódico/Epidêmico
2;23;CE;Ceara;2300754;Amontada;4,3;27,7;0,3;1,0;0,7;3,3;11,7;0,2;101,0;Episódico/Epidêmico
2;23;CE;Ceara;2300804;Antonina do Norte;6,3;31,0;0,0;1,0;0,3;3,3;25,3;0,1;242,7;Episódico/Epidêmico
2;23;CE;Ceara;2300903;Apuiarés;6,0;35,7;0,3;1,3;0,7;3,0;20,3;0,1;237,8;Episódico/Epidêmico
2;23;CE;Ceara;2301000;Aquiraz;15,0;29,7;1,3;7,3;0,3;2,0;7,0;0,8;195,9;Episódico/Epidêmico
2;23;CE;Ceara;2301109;Aracati;46,0;35,0;1,3;15,7;2,0;0,3;2,3;3,4;679,5;Epidêmico
2;23;CE;Ceara;2301208;Aracoiaba;7,0;31,3;0,3;1,3;1,3;4,7;12,7;0,3;200,5;Episódico/Epidêmico
2;23;CE;Ceara;2301257;Ararendá;4,3;22,7;0,3;2,3;0,0;4,3;14,0;0,2;317,2;Episódico/Epidêmico
2;23;CE;Ceara;2301307;Araripe;11,3;26,3;0,3;3,3;0,3;2,7;21,7;0,5;361,4;Episódico/Epidêmico
2;23;CE;Ceara;2301406;Aratuba;23,3;33,3;0,7;8,7;1,3;2,0;7,3;2,3;2810,4;Epidêmico
2;23;CE;Ceara;2301505;Arneiroz;2,0;39,3;0,0;0,0;0,0;3,0;22,0;0,0;141,4;Episódico/Epidêmico
2;23;CE;Ceara;2301604;Assaré;12,0;25,7;0,3;5,3;0,7;4,3;11,3;0,6;422,9;Episódico/Epidêmico
2;23;CE;Ceara;2301703;Aurora;4,3;23,7;0,0;0,3;0,7;3,3;30,3;0,1;72,1;Episódico/Epidêmico
2;23;CE;Ceara;2301802;Baixio;3,0;26,0;0,0;0,0;0,0;3,7;17,7;0,1;240,8;Episódico/Epidêmico
2;23;CE;Ceara;2301851;Banabuiú;8,7;30,7;0,3;2,3;0,7;1,3;4,3;0,5;601,0;Episódico/Epidêmico
2;23;CE;Ceara;2301901;Barbalha;139,3;29,3;0,3;8,7;2,3;0,3;2,3;8,5;1305,2;Epidêmico
2;23;CE;Ceara;2301950;Barreira;1,7;23,7;0,0;0,0;0,0;2,3;23,3;0,0;30,2;Episódico
2;23;CE;Ceara;2302008;Barro;15,0;26,0;0,7;4,0;0,7;3,7;11,0;0,5;456,0;Episódico/Epidêmico
2;23;CE;Ceara;2302057;Barroquinha;10,7;39,0;0,3;2,3;0,0;3,3;14,0;0,2;289,0;Episódico/Epidêmico
2;23;CE;Ceara;2302107;Baturité;9,0;31,7;0,3;1,7;1,3;3,7;15,0;0,3;165,0;Episódico/Epidêmico
2;23;CE;Ceara;2302206;Beberibe;53,7;29,0;1,3;11,3;0,7;1,3;8,3;2,9;822,2;Epidêmico
2;23;CE;Ceara;2302305;Bela Cruz;77,0;36,3;1,3;19,0;0,7;2,3;6,3;3,7;2246,4;Epidêmico
2;23;CE;Ceara;2302404;Boa Viagem;51,7;30,0;1,3;16,0;0,7;3,0;8,3;1,8;839,4;Episódico/Epidêmico
2;23;CE;Ceara;2302503;Brejo Santo;104,0;25,0;2,7;21,0;0,3;0,7;2,0;4,1;2526,5;Epidêmico
2;23;CE;Ceara;2302602;Camocim;55,0;36,0;0,7;12,3;1,7;2,0;8,7;3,4;903,4;Epidêmico
2;23;CE;Ceara;2302701;Campos Sales;20,0;33,0;1,0;4,3;1,3;2,3;5,0;0,7;564,8;Episódico/Epidêmico
2;23;CE;Ceara;2302800;Canindé;18,3;32,3;1,3;8,7;2,3;2,0;4,3;1,6;301,0;Epidêmico
2;23;CE;Ceara;2302909;Capistrano;11,7;30,7;0,3;2,7;1,0;3,0;10,3;0,3;418,8;Episódico/Epidêmico
2;23;CE;Ceara;2303006;Caridade;12,7;36,3;1,0;2,3;1,3;2,0;23,3;0,3;351,0;Episódico/Epidêmico
2;23;CE;Ceara;2303105;Cariré;11,3;30,3;0,3;2,3;0,3;2,7;14,3;0,4;369,8;Episódico/Epidêmico
2;23;CE;Ceara;2303204;Caririaçu;8,3;28,0;0,0;0,7;0,0;5,0;18,3;0,4;119,0;Episódico/Epidêmico
2;23;CE;Ceara;2303303;Cariús;6,7;27,7;0,3;1,7;0,7;2,7;29,3;0,1;219,8;Episódico/Epidêmico
2;23;CE;Ceara;2303402;Carnaubal;4,3;18,7;0,0;0,3;1,3;3,7;10,7;0,2;211,8;Episódico/Epidêmico
2;23;CE;Ceara;2303501;Cascavel;61,3;37,3;2,0;13,0;1,0;1,7;7,3;4,0;797,2;Epidêmico
2;23;CE;Ceara;2303600;Catarina;4,0;24,7;0,0;0,3;0,3;4,7;9,3;0,1;128,8;Episódico/Epidêmico
2;23;CE;Ceara;2303659;Catunda;9,3;35,0;0,3;3,0;0,3;3,7;19,3;0,1;549,9;Episódico/Epidêmico
2;23;CE;Ceara;2303709;Caucaia;71,7;36,0;2,0;25,7;1,7;0,0;1,7;5,7;256,6;Epidêmico
2;23;CE;Ceara;2303808;Cedro;19,0;31,3;0,3;3,7;0,7;3,7;11,7;0,7;440,2;Episódico/Epidêmico
2;23;CE;Ceara;2303907;Chaval;2,7;23,3;0,0;0,0;0,0;3,0;24,3;0,1;110,7;Episódico/Epidêmico
2;23;CE;Ceara;2303931;Choró;17,3;27,0;0,3;4,3;0,3;2,0;7,7;1,0;1215,4;Episódico/Epidêmico
2;23;CE;Ceara;2303956;Chorozinho;9,3;31,0;0,3;1,7;1,0;2,3;11,7;0,4;293,5;Episódico/Epidêmico
2;23;CE;Ceara;2304004;Coreaú;9,7;34,0;0,3;2,3;0,7;2,7;10,7;0,8;376,5;Episódico/Epidêmico
2;23;CE;Ceara;2304103;Crateús;7,7;12,3;0,3;3,7;1,0;4,0;12,3;0,8;91,8;Episódico/Epidêmico
2;23;CE;Ceara;2304202;Crato;56,3;25,7;0,7;11,3;2,3;1,7;6,7;4,8;402,0;Epidêmico
2;23;CE;Ceara;2304236;Croatá;32,7;27,3;0,3;4,7;0,3;3,3;17,7;1,6;1165,6;Episódico/Epidêmico
2;23;CE;Ceara;2304251;Cruz;18,0;35,7;0,7;4,3;1,7;2,0;6,3;0,6;608,8;Episódico/Epidêmico
2;23;CE;Ceara;2304269;Deputado Irapuan Pinheiro;1,0;21,0;0,0;0,0;0,0;2,3;37,3;0,0;21,0;Episódico
2;23;CE;Ceara;2304277;Ereré;5,0;29,7;0,0;0,3;0,3;2,7;23,0;0,1;279,2;Episódico/Epidêmico
2;23;CE;Ceara;2304285;Eusébio;10,0;29,3;0,7;4,0;1,0;2,3;9,0;0,5;198,7;Episódico/Epidêmico
2;23;CE;Ceara;2304301;Farias Brito;17,0;20,0;0,3;4,3;0,3;3,3;13,3;1,0;576,9;Episódico/Epidêmico
2;23;CE;Ceara;2304350;Forquilha;13,0;35,3;0,3;5,7;1,0;3,0;16,0;0,8;447,7;Episódico/Epidêmico
2;23;CE;Ceara;2304400;Fortaleza;1877,7;30,7;1,7;43,3;0,0;0,0;0,7;122,9;1106,0;Transmissão Persistente
2;23;CE;Ceara;2304459;Fortim;19,3;35,3;1,0;5,3;1,0;1,7;4,3;0,5;897,2;Episódico/Epidêmico
2;23;CE;Ceara;2304509;Frecheirinha;2,3;30,7;0,0;0,0;0,0;3,3;25,0;0,0;58,5;Episódico/Epidêmico
2;23;CE;Ceara;2304608;General Sampaio;4,3;24,0;0,0;0,3;0,3;3,0;30,0;0,1;178,2;Episódico/Epidêmico
2;23;CE;Ceara;2304657;Graça;0,7;10,0;0,0;0,0;0,0;1,3;43,3;0,0;13,1;Episódico
2;23;CE;Ceara;2304707;Granja;10,3;34,3;0,3;3,0;3,0;1,7;6,0;0,3;189,5;Episódico/Epidêmico
2;23;CE;Ceara;2304806;Granjeiro;4,7;32,0;0,3;1,0;1,0;3,3;23,3;0,2;723,2;Episódico/Epidêmico
2;23;CE;Ceara;2304905;Groaíras;36,0;29,0;0,7;10,7;0,3;2,3;8,3;2,1;3459,9;Episódico/Epidêmico
2;23;CE;Ceara;2304954;Guaiúba;11,0;38,3;0,3;2,0;0,3;3,0;14,7;0,5;264,6;Episódico/Epidêmico
2;23;CE;Ceara;2305001;Guaraciaba do Norte;5,7;21,3;0,0;0,7;0,7;2,7;16,3;0,3;108,2;Episódico/Epidêmico
2;23;CE;Ceara;2305100;Guaramiranga;5,0;27,0;0,3;1,0;0,7;4,0;11,3;0,4;1174,7;Episódico/Epidêmico
2;23;CE;Ceara;2305209;Hidrolândia;2,0;19,0;0,0;0,0;0,0;4,3;22,0;0,1;54,4;Episódico/Epidêmico
2;23;CE;Ceara;2305233;Horizonte;39,7;30,7;0,3;8,3;2,7;1,7;3,3;3,9;582,5;Epidêmico
2;23;CE;Ceara;2305266;Ibaretama;7,7;36,0;0,3;1,3;1,7;2,3;24,7;0,2;282,4;Episódico/Epidêmico
2;23;CE;Ceara;2305308;Ibiapina;3,7;29,0;0,0;0,0;0,0;4,0;12,7;0,1;102,0;Episódico/Epidêmico
2;23;CE;Ceara;2305332;Ibicuitinga;14,3;24,3;0,3;4,0;0,3;3,3;17,3;0,9;645,1;Episódico/Epidêmico
2;23;CE;Ceara;2305357;Icapuí;67,0;35,0;1,3;10,7;1,3;1,7;3,7;8,4;3842,2;Epidêmico
2;23;CE;Ceara;2305407;Icó;34,0;29,3;1,3;9,3;2,7;2,7;5,7;5,1;549,7;Epidêmico
2;23;CE;Ceara;2305506;Iguatu;22,7;35,7;0,7;11,3;1,3;2,0;4,7;2,0;222,2;Episódico/Epidêmico
2;23;CE;Ceara;2305605;Independência;10,7;30,7;0,7;5,0;0,7;3,7;17,0;0,3;359,4;Episódico/Epidêmico
2;23;CE;Ceara;2305654;Ipaporanga;5,3;29,0;0,0;0,3;0,3;3,0;21,3;0,7;202,9;Episódico/Epidêmico
2;23;CE;Ceara;2305704;Ipaumirim;13,3;22,7;0,3;1,7;0,3;3,0;27,3;0,2;340,1;Episódico/Epidêmico
2;23;CE;Ceara;2305803;Ipu;14,7;20,3;0,3;6,7;0,7;3,0;12,3;0,9;341,5;Episódico/Epidêmico
2;23;CE;Ceara;2305902;Ipueiras;13,3;33,7;0,3;3,0;0,3;2,7;19,0;0,3;178,6;Episódico/Epidêmico
2;23;CE;Ceara;2306009;Iracema;41,3;34,7;0,7;5,7;1,7;3,7;10,0;2,4;2220,7;Episódico/Epidêmico
2;23;CE;Ceara;2306108;Irauçuba;16,7;35,7;1,3;5,0;1,0;2,0;12,7;0,8;621,7;Episódico/Epidêmico
2;23;CE;Ceara;2306207;Itaiçaba;22,0;37,0;1,0;6,3;2,0;2,3;4,3;1,5;2636,3;Epidêmico
2;23;CE;Ceara;2306256;Itaitinga;8,3;28,7;0,0;1,3;3,0;3,3;8,3;0,4;206,9;Episódico/Epidêmico
2;23;CE;Ceara;2306306;Itapajé;5,3;28,0;0,0;0,3;0,3;3,0;23,7;0,2;59,0;Episódico/Epidêmico
2;23;CE;Ceara;2306405;Itapipoca;98,7;34,3;1,0;16,7;0,7;0,7;3,0;11,3;759,9;Epidêmico
2;23;CE;Ceara;2306504;Itapiúna;6,3;26,3;0,3;1,3;0,7;3,7;12,0;0,2;179,9;Episódico/Epidêmico
2;23;CE;Ceara;2306553;Itarema;13,3;33,7;0,7;4,7;1,7;3,0;11,0;0,5;260,3;Episódico/Epidêmico
2;23;CE;Ceara;2306603;Itatira;10,7;31,0;1,0;5,0;1,0;3,0;14,0;1,1;582,0;Episódico/Epidêmico
2;23;CE;Ceara;2306702;Jaguaretama;30,7;40,7;1,0;8,7;2,3;2,0;6,3;0,8;1399,6;Epidêmico
2;23;CE;Ceara;2306801;Jaguaribara;31,0;34,3;0,7;11,3;1,3;1,7;5,3;1,2;2293,1;Epidêmico
2;23;CE;Ceara;2306900;Jaguaribe;147,0;39,0;1,7;23,3;1,0;1,0;3,0;10,8;5466,2;Epidêmico
2;23;CE;Ceara;2307007;Jaguaruana;77,0;36,3;1,7;14,3;0,7;1,3;5,7;4,8;1662,7;Epidêmico
2;23;CE;Ceara;2307106;Jardim;14,7;31,3;0,3;3,0;0,0;3,7;20,3;0,5;341,0;Episódico/Epidêmico
2;23;CE;Ceara;2307205;Jati;13,0;29,3;0,7;6,0;1,0;2,3;18,7;0,2;1554,7;Episódico/Epidêmico
2;23;CE;Ceara;2307254;Jijoca de Jericoacoara;33,3;37,7;2,0;16,3;0,7;1,0;6,7;1,4;1985,3;Epidêmico
2;23;CE;Ceara;2307304;Juazeiro do Norte;220,7;27,0;3,0;22,3;2,0;0,0;1,7;19,8;786,5;Epidêmico
2;23;CE;Ceara;2307403;Jucás;2,3;25,3;0,0;0,0;0,0;3,0;22,0;0,1;67,8;Episódico/Epidêmico
